Index,Time,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,heading,roll,pitch,linacc_x,linacc_y,linacc_z,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z
532,38.205,-1.575,8.665,5.135,-43.375,-71.375,-6.719,-2.531,0.750,1.031,133.281,-8.406,-61.688,-0.100,0.085,0.555,-1.435,8.530,4.600,0.340,0.280,-0.432,-0.787
533,38.275,-1.520,8.605,5.045,-43.188,-71.375,-6.750,-0.563,0.719,3.594,133.500,-8.593,-61.593,-0.010,0.035,0.455,-1.460,8.520,4.615,0.338,0.281,-0.431,-0.788
534,38.343,-1.555,8.595,4.965,-43.188,-70.844,-7.125,3.031,0.625,0.000,133.812,-8.750,-61.562,-0.055,0.070,0.355,-1.495,8.520,4.610,0.336,0.281,-0.431,-0.788
535,38.413,-1.595,8.625,4.995,-43.000,-71.031,-6.625,1.812,-0.125,-1.344,134.000,-8.875,-61.562,-0.080,0.105,0.390,-1.515,8.520,4.605,0.335,0.281,-0.431,-0.789
536,38.483,-1.615,8.610,4.935,-42.625,-71.562,-5.750,0.562,-0.438,0.000,134.031,-8.938,-61.562,-0.095,0.090,0.325,-1.520,8.515,4.605,0.335,0.281,-0.431,-0.790
536,38.483,-1.615,8.610,4.935,-42.625,-71.562,-5.750,0.562,-0.438,0.000,134.031,-8.938,-61.562,-0.095,0.090,0.325,-1.520,8.515,4.605,0.335,0.281,-0.431,-0.790
537,38.551,-1.675,8.575,4.900,-43.000,-71.219,-5.375,0.875,-0.781,-0.218,134.312,-9.062,-61.562,-0.125,0.045,0.270,-1.545,8.510,4.605,0.333,0.281,-0.431,-0.790
538,38.621,-1.700,8.570,4.915,-43.219,-70.688,-5.844,2.281,-2.656,-4.875,134.594,-9.157,-61.500,-0.200,0.055,0.285,-1.560,8.505,4.610,0.331,0.281,-0.431,-0.792
539,38.690,-1.735,8.590,4.935,-42.688,-70.688,-5.844,-0.875,-2.656,-2.062,134.750,-9.219,-61.375,-0.185,0.085,0.290,-1.565,8.495,4.630,0.330,0.281,-0.430,-0.792
540,38.758,-1.695,8.575,4.935,-43.032,-70.281,-4.594,-0.500,-1.687,0.938,134.812,-9.219,-61.281,-0.120,0.070,0.300,-1.565,8.490,4.640,0.330,0.280,-0.430,-0.792
541,38.828,-1.645,8.645,4.905,-43.562,-69.875,-4.594,2.843,-1.750,1.907,134.656,-9.000,-61.281,-0.135,0.090,0.290,-1.530,8.495,4.635,0.331,0.279,-0.431,-0.792
542,38.898,-1.565,8.685,4.930,-44.312,-70.281,-5.188,2.657,-3.063,0.000,134.500,-8.718,-61.343,-0.100,0.110,0.270,-1.485,8.505,4.630,0.332,0.277,-0.432,-0.792
543,38.968,-1.430,8.555,4.900,-44.875,-70.094,-5.188,-0.781,-3.219,-2.000,134.500,-8.562,-61.250,-0.060,0.035,0.215,-1.460,8.500,4.655,0.332,0.275,-0.432,-0.792
543,38.968,-1.430,8.555,4.900,-44.875,-70.094,-5.188,-0.781,-3.219,-2.000,134.500,-8.562,-61.250,-0.060,0.035,0.215,-1.460,8.500,4.655,0.332,0.275,-0.432,-0.792
544,39.039,-1.380,8.515,4.925,-45.282,-69.531,-5.188,-3.312,-1.500,0.250,134.469,-8.406,-60.938,0.000,0.025,0.215,-1.435,8.475,4.710,0.333,0.273,-0.430,-0.794
545,39.107,-1.370,8.495,4.990,-45.688,-69.531,-5.188,-2.468,-0.500,1.000,134.469,-8.312,-60.656,0.045,0.035,0.235,-1.420,8.450,4.755,0.333,0.272,-0.428,-0.794
546,39.178,-1.430,8.575,5.115,-45.469,-70.094,-5.188,-1.812,-0.281,0.438,134.500,-8.281,-60.437,-0.015,0.135,0.330,-1.415,8.435,4.785,0.333,0.271,-0.427,-0.796
547,39.247,-1.420,8.560,5.110,-45.625,-70.094,-6.031,-0.687,0.906,0.281,134.500,-8.312,-60.281,-0.005,0.135,0.305,-1.420,8.425,4.805,0.334,0.270,-0.426,-0.796
548,39.317,-1.435,8.435,4.980,-45.625,-69.688,-6.219,-1.156,-0.625,1.125,134.500,-8.312,-60.219,-0.015,0.015,0.165,-1.420,8.415,4.815,0.334,0.270,-0.426,-0.796
549,39.388,-1.515,8.375,4.970,-45.625,-69.531,-5.562,-1.594,-1.281,2.188,134.469,-8.219,-60.157,-0.105,-0.040,0.145,-1.400,8.410,4.825,0.334,0.269,-0.426,-0.797
549,39.388,-1.515,8.375,4.970,-45.625,-69.531,-5.562,-1.594,-1.281,2.188,134.469,-8.219,-60.157,-0.105,-0.040,0.145,-1.400,8.410,4.825,0.334,0.269,-0.426,-0.797
550,39.456,-1.500,8.260,4.945,-46.188,-69.375,-5.188,-2.813,-0.719,3.312,134.438,-8.125,-60.000,-0.110,-0.145,0.100,-1.385,8.405,4.845,0.335,0.268,-0.425,-0.798
551,39.526,-1.475,7.960,4.860,-46.032,-69.375,-5.594,-11.125,-3.719,1.062,134.375,-7.968,-59.500,-0.110,-0.405,-0.055,-1.360,8.370,4.915,0.336,0.265,0.577,-0.799
552,39.594,-1.410,7.345,4.920,-46.594,-69.531,-6.969,-38.812,-6.719,-12.281,134.562,-7.938,-57.688,-0.080,-0.970,-0.305,-1.355,8.205,5.180,0.338,0.258,0.589,-0.806
553,39.664,-1.325,6.645,5.200,-48.250,-69.531,-9.219,-78.625,-8.000,-13.125,135.219,-8.344,-53.250,0.065,-1.170,-0.520,-1.425,7.760,5.790,0.340,0.245,-0.380,-0.825
554,39.735,-0.820,6.135,6.120,-49.938,-70.281,-9.219,-99.750,-13.719,34.093,134.250,-7.563,-47.344,0.250,-0.555,0.320,-1.290,7.135,6.570,0.356,0.221,-0.339,-0.841
555,39.803,-0.365,6.860,9.705,-60.718,-69.031,-19.562,-138.812,-31.625,63.000,131.000,-4.406,-39.125,0.565,0.585,1.475,-0.755,6.135,7.545,0.390,0.175,-0.286,-0.855
556,39.873,-0.025,5.830,10.390,-75.906,-62.312,-34.938,-124.844,-3.437,8.375,129.562,-2.218,-30.000,0.420,1.485,0.825,-0.380,4.890,8.465,0.410,0.129,-0.226,-0.873
556,39.873,-0.025,5.830,10.390,-75.906,-62.312,-34.938,-124.844,-3.437,8.375,129.562,-2.218,-30.000,0.420,1.485,0.825,-0.380,4.890,8.465,0.410,0.129,-0.226,-0.873
557,39.943,1.155,3.880,8.575,-83.625,-53.719,-41.125,-49.593,40.125,-67.969,130.688,-2.656,-25.313,1.280,0.760,-0.035,-0.540,4.155,8.855,0.400,0.115,-0.186,-0.889
558,40.011,0.745,3.550,8.255,-85.438,-51.219,-45.156,-59.531,14.187,-49.750,132.562,-3.875,-22.063,2.335,1.790,1.860,-0.790,3.480,9.110,0.386,0.109,-0.150,-0.903
559,40.082,-0.880,3.035,8.470,-85.562,-51.406,-47.312,-39.875,-6.407,2.094,134.781,-4.844,-17.875,0.880,1.945,1.840,-0.865,2.845,9.340,0.377,0.098,-0.118,-0.914
560,40.150,-1.060,2.770,9.345,-85.219,-49.062,-47.875,3.375,1.157,2.812,135.781,-5.188,-16.031,-0.175,0.065,-0.035,-0.880,2.700,9.380,0.372,0.095,-0.112,-0.917
561,40.221,-0.840,2.725,9.325,-84.344,-47.875,-48.375,-4.625,-0.031,-0.031,135.844,-5.188,-16.000,0.040,0.025,-0.055,-0.880,2.690,9.380,0.371,0.095,-0.112,-0.917
562,40.292,-0.870,2.710,9.320,-84.125,-47.938,-48.718,-0.312,-0.031,-0.125,135.938,-5.188,-15.969,0.015,0.020,-0.060,-0.880,2.685,9.380,0.371,0.094,-0.111,-0.917
562,40.292,-0.870,2.710,9.320,-84.125,-47.938,-48.718,-0.312,-0.031,-0.125,135.938,-5.188,-15.969,0.015,0.020,-0.060,-0.880,2.685,9.380,0.371,0.094,-0.111,-0.917
563,40.362,-1.035,3.155,9.265,-83.906,-48.188,-48.782,-1.562,-1.187,-6.375,136.250,-5.188,-15.875,0.035,0.040,-0.200,-0.885,2.670,9.385,0.368,0.093,-0.111,-0.918
564,40.433,-1.015,3.140,9.310,-84.062,-48.344,-48.219,-1.844,-1.125,-6.343,136.562,-5.188,-15.781,0.050,0.040,-0.165,-0.890,2.655,9.390,0.366,0.093,-0.110,-0.919
565,40.501,-0.845,2.680,9.335,-84.219,-48.531,-47.906,0.344,0.093,-0.125,136.562,-5.188,-15.750,0.035,0.030,-0.060,-0.885,2.650,9.390,0.366,0.093,-0.110,-0.919
566,40.571,-0.845,2.695,9.305,-83.625,-48.406,-48.562,0.406,0.032,0.000,136.562,-5.188,-15.719,0.035,0.045,-0.080,-0.880,2.650,9.390,0.366,0.093,-0.110,-0.919
567,40.642,-0.855,2.690,9.335,-83.281,-48.062,-48.375,-0.281,0.000,-0.032,136.562,-5.188,-15.688,0.025,0.040,-0.050,-0.880,2.650,9.390,0.366,0.093,-0.110,-0.919
568,40.712,-0.835,2.685,9.360,-83.688,-48.218,-48.782,-0.969,-1.594,-6.000,136.625,-5.188,-15.688,0.045,0.040,-0.035,-0.880,2.645,9.395,0.364,0.092,-0.110,-0.920
569,40.783,-0.845,2.640,9.395,-83.688,-48.562,-49.375,1.312,-1.625,-5.937,136.906,-5.188,-15.625,0.035,0.015,-0.005,-0.885,2.630,9.400,0.362,0.092,-0.110,-0.921
569,40.783,-0.845,2.640,9.395,-83.688,-48.562,-49.375,1.312,-1.625,-5.937,136.906,-5.188,-15.625,0.035,0.015,-0.005,-0.885,2.630,9.400,0.362,0.092,-0.110,-0.921
570,40.850,-0.865,2.700,9.290,-83.094,-48.906,-49.032,2.000,0.031,-0.125,137.125,-5.188,-15.562,-0.005,0.050,-0.090,-0.890,2.620,9.400,0.361,0.092,-0.109,-0.921
571,40.921,-0.845,2.740,9.255,-82.688,-49.469,-48.282,-0.344,0.031,-0.094,137.125,-5.188,-15.531,0.015,0.085,-0.125,-0.890,2.615,9.400,0.361,0.092,-0.109,-0.921
572,40.992,-0.840,2.630,9.375,-83.062,-49.219,-47.688,-0.938,0.000,-0.062,137.125,-5.188,-15.531,0.040,0.015,-0.030,-0.885,2.615,9.400,0.361,0.092,-0.109,-0.921
573,41.063,-0.840,2.620,9.380,-83.250,-48.750,-48.094,-1.562,-0.062,-0.093,137.125,-5.188,-15.562,0.040,0.005,-0.025,-0.880,2.620,9.400,0.361,0.092,-0.109,-0.921
574,41.133,-0.865,2.655,9.365,-83.469,-48.750,-48.282,-1.062,-0.062,-0.093,137.125,-5.188,-15.562,0.020,0.030,-0.040,-0.880,2.620,9.400,0.361,0.092,-0.109,-0.921
575,41.201,-0.890,2.650,9.460,-83.281,-48.969,-48.282,-0.406,-0.031,-0.188,137.125,-5.188,-15.562,0.010,0.030,-0.080,-0.880,2.620,9.400,0.361,0.092,-0.109,-0.921
576,41.271,-0.890,2.690,9.320,-83.062,-48.969,-48.875,-0.312,0.000,-0.156,137.125,-5.188,-15.562,0.005,0.050,-0.065,-0.880,2.620,9.400,0.361,0.092,-0.109,-0.921
576,41.271,-0.890,2.690,9.320,-83.062,-48.969,-48.875,-0.312,0.000,-0.156,137.125,-5.188,-15.562,0.005,0.050,-0.065,-0.880,2.620,9.400,0.361,0.092,-0.109,-0.921
577,41.341,-0.860,2.635,9.345,-83.062,-48.969,-48.875,-0.187,-0.219,-1.062,137.156,-5.188,-15.562,0.200,-0.090,-0.060,-0.880,2.620,9.400,0.361,0.092,-0.109,-0.921
578,41.409,-0.850,2.635,9.310,-82.531,-49.188,-48.282,0.750,-0.312,-1.062,137.344,-5.188,-15.531,0.205,-0.085,-0.080,-0.880,2.615,9.400,0.359,0.091,-0.109,-0.923
579,41.479,-0.860,2.680,9.305,-82.188,-48.782,-47.875,1.250,-0.125,-0.093,137.500,-5.188,-15.500,0.015,0.090,-0.105,-0.880,2.610,9.400,0.358,0.091,-0.109,-0.923
580,41.551,-0.835,2.660,9.365,-82.188,-48.782,-48.062,0.406,-0.093,-0.093,137.500,-5.188,-15.500,0.030,0.075,-0.050,-0.880,2.610,9.400,0.358,0.091,-0.109,-0.923
581,41.621,-0.830,2.645,9.345,-82.531,-48.625,-48.656,0.188,-0.062,-0.093,137.500,-5.188,-15.500,0.035,0.055,-0.070,-0.880,2.610,9.400,0.358,0.091,-0.109,-0.923
582,41.690,-0.840,2.640,9.335,-83.281,-48.406,-48.875,0.156,-0.093,-0.125,137.500,-5.156,-15.500,0.045,0.040,-0.060,-0.880,2.610,9.400,0.358,0.091,-0.109,-0.923
582,41.690,-0.840,2.640,9.335,-83.281,-48.406,-48.875,0.156,-0.093,-0.125,137.500,-5.156,-15.500,0.045,0.040,-0.060,-0.880,2.610,9.400,0.358,0.091,-0.109,-0.923
583,41.759,-0.840,2.630,9.355,-83.094,-48.969,-48.094,-0.157,-0.062,-0.062,137.562,-5.156,-15.500,0.035,0.045,-0.055,-0.880,2.610,9.400,0.357,0.091,-0.109,-0.923
584,41.829,-0.855,2.630,9.385,-82.500,-49.188,-47.875,-0.438,-0.031,0.000,137.625,-5.188,-15.500,0.015,0.040,-0.040,-0.880,2.610,9.400,0.357,0.091,-0.109,-0.923
585,41.900,-0.865,2.630,9.360,-82.500,-49.375,-48.250,-0.375,-0.062,-0.062,137.625,-5.188,-15.500,0.015,0.015,-0.020,-0.880,2.610,9.400,0.357,0.091,-0.109,-0.923
586,41.970,-0.855,2.650,9.370,-82.125,-49.562,-48.469,-0.375,-0.062,-0.093,137.625,-5.156,-15.500,0.010,0.015,-0.045,-0.880,2.610,9.400,0.357,0.091,-0.109,-0.923
587,42.041,-0.865,2.665,9.370,-82.125,-49.375,-48.469,-0.469,-0.062,-0.062,137.625,-5.125,-15.500,0.000,-0.020,-0.015,-0.880,2.610,9.400,0.357,0.091,-0.109,-0.923
588,42.109,-0.845,2.595,9.390,-82.500,-49.532,-47.656,-2.531,-2.312,-10.000,137.781,-5.125,-15.469,0.000,-0.245,-0.095,-0.880,2.600,9.405,0.355,0.090,-0.109,-0.923
588,42.109,-0.845,2.595,9.390,-82.500,-49.532,-47.656,-2.531,-2.312,-10.000,137.781,-5.125,-15.469,0.000,-0.245,-0.095,-0.880,2.600,9.405,0.355,0.090,-0.109,-0.923
589,42.180,-0.825,2.555,9.415,-82.875,-49.532,-47.062,-4.406,-2.281,-9.969,138.000,-5.125,-15.250,0.015,-0.205,-0.080,-0.880,2.565,9.415,0.354,0.089,-0.107,-0.925
590,42.251,-0.860,2.560,9.465,-82.312,-49.375,-47.281,-2.625,0.156,-0.094,138.062,-5.125,-15.062,0.035,0.020,-0.005,-0.880,2.540,9.420,0.354,0.089,-0.106,-0.925
591,42.321,-0.875,2.625,9.330,-81.781,-49.562,-47.281,-0.156,0.093,-0.094,138.062,-5.125,-15.062,0.015,0.045,-0.035,-0.880,2.540,9.420,0.354,0.089,-0.106,-0.925
592,42.391,-0.880,2.625,9.355,-82.531,-49.718,-47.281,0.250,-0.157,-0.031,138.062,-5.125,-15.062,-0.005,0.060,-0.085,-0.880,2.540,9.420,0.354,0.089,-0.106,-0.925
593,42.460,-0.875,2.605,9.340,-82.531,-49.312,-47.281,0.188,-0.219,-0.062,138.062,-5.125,-15.062,0.000,0.030,0.015,-0.880,2.540,9.420,0.354,0.089,-0.106,-0.925
594,42.531,-0.865,2.615,9.360,-82.344,-48.562,-47.875,0.312,-0.094,-0.062,138.062,-5.125,-15.062,0.010,0.065,-0.080,-0.880,2.540,9.420,0.354,0.089,-0.106,-0.925
595,42.602,-4.525,3.730,8.390,-81.938,-49.125,-48.094,-38.375,7.250,33.594,137.719,-5.125,-14.718,-3.640,1.260,-1.170,162.965,2.485,9.435,0.363,0.087,-0.100,-0.922
595,42.602,-4.525,3.730,8.390,-81.938,-49.125,-48.094,-38.375,7.250,33.594,137.719,-5.125,-14.718,-3.640,1.260,-1.170,162.965,2.485,9.435,0.363,0.087,-0.100,-0.922
596,42.670,-8.375,9.315,8.730,-82.531,-47.688,-48.938,-181.281,-34.750,262.438,132.625,-2.031,-15.969,-8.030,6.615,-0.665,163.540,2.690,9.395,0.403,0.070,-0.118,-0.903
597,42.741,-3.970,8.945,10.335,-86.281,-45.281,-45.125,-102.281,24.093,182.031,128.500,-1.625,-19.312,-3.690,5.700,1.105,-0.235,3.230,9.230,0.428,0.084,-0.145,-0.887
598,42.808,-0.360,4.530,8.755,-71.469,-49.656,-41.468,118.094,79.031,-39.593,127.281,-4.875,-24.968,0.480,0.410,-0.070,-0.835,4.115,8.830,0.432,0.136,-0.173,-0.873
599,42.879,-0.430,3.660,6.285,-50.406,-55.562,-40.375,138.750,10.969,9.719,125.719,-5.719,-34.562,0.555,-1.845,-1.695,-0.980,5.510,7.990,0.434,0.182,-0.240,-0.848
600,42.949,0.940,1.420,3.790,-42.469,-59.625,-32.625,41.500,-18.219,1.531,125.656,-5.688,-41.062,1.920,-4.980,-3.555,-0.975,6.410,7.350,0.427,0.207,-0.286,-0.833
601,43.017,-1.390,6.180,6.930,-37.938,-62.032,-28.312,-39.406,-14.719,24.500,126.437,-3.656,-39.593,-0.545,0.085,-0.140,-0.625,6.230,7.520,0.423,0.183,-0.286,-0.839
602,43.089,-1.805,8.500,10.325,-40.094,-60.032,-29.218,-28.812,27.094,12.031,126.500,-3.594,-37.062,-0.965,2.740,2.975,-0.615,5.895,7.795,0.426,0.173,-0.268,-0.847
602,43.089,-1.805,8.500,10.325,-40.094,-60.032,-29.218,-28.812,27.094,12.031,126.500,-3.594,-37.062,-0.965,2.740,2.975,-0.615,5.895,7.795,0.426,0.173,-0.268,-0.847
603,43.157,0.185,4.970,8.860,-43.031,-57.875,-33.375,-12.188,30.813,-17.969,125.375,-6.156,-36.125,0.900,-0.830,0.900,-1.055,5.745,7.865,0.435,0.193,-0.248,-0.844
604,43.230,-0.950,5.485,9.345,-43.781,-57.188,-38.218,-8.438,-3.500,-6.344,125.312,-6.594,-34.844,-0.160,-0.140,1.270,-1.130,5.560,7.985,0.437,0.191,-0.237,-0.847
605,43.302,-1.395,5.830,9.270,-44.531,-56.531,-38.312,1.188,-10.875,-3.719,125.594,-6.125,-34.312,-0.340,0.330,1.220,-1.050,5.495,8.045,0.436,0.184,-0.236,-0.849
606,43.370,-1.010,5.990,8.660,-44.156,-56.468,-36.781,33.656,-17.187,-6.125,126.312,-5.625,-35.532,-0.040,0.315,0.720,-0.965,5.675,7.930,0.429,0.183,-0.248,-0.849
607,43.442,-0.785,6.510,7.830,-42.312,-57.438,-35.375,66.219,-21.531,-10.094,127.469,-4.969,-39.219,0.065,0.335,0.275,-0.850,6.175,7.550,0.416,0.190,-0.280,-0.844
608,43.510,-1.570,6.645,6.015,-39.312,-60.031,-29.969,87.188,-38.125,8.437,128.063,-3.500,-45.000,-0.445,-0.400,-1.370,-0.595,6.910,6.895,0.404,0.197,-0.329,-0.830
608,43.510,-1.570,6.645,6.015,-39.312,-60.031,-29.969,87.188,-38.125,8.437,128.063,-3.500,-45.000,-0.445,-0.400,-1.370,-0.595,6.910,6.895,0.404,0.197,-0.329,-0.830
609,43.581,-1.480,6.050,3.305,-36.969,-62.312,-22.125,54.031,-31.844,25.656,127.594,-1.375,-49.594,-0.055,-3.385,-4.380,-0.235,7.460,6.340,0.401,0.197,-0.370,-0.815
610,43.653,-1.375,4.025,3.625,-40.125,-62.125,-18.156,-33.157,-6.782,65.094,124.906,2.281,-49.313,-1.110,-5.225,-3.595,0.390,7.415,6.370,0.420,0.173,-0.380,-0.806
611,43.721,0.560,8.360,13.820,-51.406,-58.094,-21.875,-78.375,15.782,23.469,121.406,2.531,-42.563,0.125,1.775,6.645,0.435,6.590,7.175,0.456,0.155,-0.328,-0.811
612,43.793,2.445,7.690,13.830,-67.719,-51.344,-37.688,-49.188,43.532,-26.000,119.906,-0.687,-34.532,2.565,2.145,5.765,-0.115,5.550,8.060,0.478,0.154,-0.253,-0.827
613,43.865,-0.045,2.680,7.150,-75.625,-48.969,-52.125,-4.250,4.407,-16.312,120.219,-0.469,-31.125,0.080,-2.390,-0.950,-0.080,5.070,8.385,0.478,0.138,-0.230,-0.837
614,43.936,-1.075,4.400,8.020,-75.656,-49.406,-52.438,-13.406,-14.031,-16.593,121.594,0.000,-30.000,-0.935,-0.490,-0.250,0.000,4.880,8.500,0.470,0.126,-0.225,-0.844
614,43.936,-1.075,4.400,8.020,-75.656,-49.406,-52.438,-13.406,-14.031,-16.593,121.594,0.000,-30.000,-0.935,-0.490,-0.250,0.000,4.880,8.500,0.470,0.126,-0.225,-0.844
615,44.007,-0.360,5.100,8.785,-76.750,-47.031,-51.094,-37.937,2.875,14.688,121.750,-0.062,-28.093,-0.255,0.500,0.070,-0.010,4.595,8.655,0.474,0.117,-0.210,-0.847
616,44.076,0.065,4.615,9.640,-78.969,-43.125,-53.532,-30.937,-1.000,17.563,120.500,0.375,-25.843,0.185,0.250,0.765,0.070,4.260,8.820,0.485,0.107,-0.195,-0.846
617,44.147,0.545,3.250,8.510,-80.469,-39.875,-55.438,-30.531,-6.938,9.875,119.500,0.812,-23.875,0.590,-0.800,-0.500,0.145,3.950,8.965,0.493,0.097,-0.182,-0.845
618,44.215,0.350,3.220,8.155,-80.875,-35.844,-53.750,-47.156,38.625,-24.000,121.688,-0.031,-20.938,0.350,-0.275,-0.985,-0.005,3.500,9.145,0.479,0.089,-0.158,-0.859
619,44.286,0.005,3.455,9.765,-81.281,-34.625,-53.031,-26.656,42.562,-53.562,124.438,-1.156,-18.625,0.205,0.325,0.480,-0.200,3.130,9.285,0.457,0.085,-0.139,-0.875
620,44.357,-0.395,2.640,9.685,-82.469,-36.468,-56.406,-30.625,-17.312,-88.531,127.750,-3.094,-16.656,0.140,-0.165,0.320,-0.535,2.805,9.365,0.431,0.089,-0.119,-0.889
620,44.357,-0.395,2.640,9.685,-82.469,-36.468,-56.406,-30.625,-17.312,-88.531,127.750,-3.094,-16.656,0.140,-0.165,0.320,-0.535,2.805,9.365,0.431,0.089,-0.119,-0.889
621,44.424,-0.850,2.125,8.825,-82.688,-37.468,-58.156,-32.062,-14.562,-57.438,130.906,-5.062,-14.062,0.020,-0.245,-0.635,-0.870,2.375,9.465,0.411,0.091,-0.093,-0.902
622,44.495,-0.815,2.115,9.465,-80.938,-37.125,-58.406,-0.312,0.875,4.625,130.969,-5.062,-13.062,0.050,-0.085,-0.035,-0.870,2.205,9.510,0.411,0.088,-0.085,-0.903
623,44.563,-0.855,2.095,9.395,-79.938,-36.032,-58.750,-1.062,0.000,-0.032,130.938,-5.062,-13.031,0.000,-0.115,-0.015,-0.870,2.200,9.510,0.412,0.088,-0.085,-0.903
624,44.634,-0.850,2.100,9.485,-79.281,-35.875,-59.812,-0.562,-0.219,-1.032,130.938,-5.062,-13.000,0.075,-0.130,-0.045,-0.870,2.200,9.510,0.412,0.088,-0.084,-0.903
625,44.704,-0.850,2.115,9.500,-79.531,-36.218,-59.562,-0.031,-0.281,-1.000,131.281,-5.094,-8.938,0.080,-0.120,-0.005,-0.870,2.190,9.510,0.409,0.087,-0.084,-0.905
626,44.773,-0.855,2.105,9.525,-79.438,-36.718,-58.562,0.156,-0.093,-0.157,131.625,-5.125,-8.875,0.005,-0.085,-0.035,-0.870,2.180,9.510,0.406,0.087,-0.084,-0.906
627,44.844,-0.865,2.110,9.475,-78.875,-36.718,-58.562,-0.344,0.063,-0.219,131.625,-5.125,-12.875,0.010,-0.095,-0.040,-0.870,2.180,9.515,0.406,0.087,-0.084,-0.906
627,44.844,-0.865,2.110,9.475,-78.875,-36.718,-58.562,-0.344,0.063,-0.219,131.625,-5.125,-12.875,0.010,-0.095,-0.040,-0.870,2.180,9.515,0.406,0.087,-0.084,-0.906
628,44.913,-0.870,2.105,9.440,-79.281,-36.562,-58.750,0.438,0.063,-0.281,131.625,-5.125,-12.875,0.005,-0.070,-0.075,-0.870,2.180,9.520,0.406,0.087,-0.084,-0.906
629,44.983,-0.800,2.095,9.490,-79.469,-36.906,-58.969,2.094,-1.156,-5.906,131.750,-5.125,-12.875,0.025,-0.070,-0.050,-0.870,2.175,9.520,0.406,0.087,-0.084,-0.906
630,45.053,-0.785,2.090,9.495,-79.062,-37.469,-59.219,1.156,-1.156,-5.781,131.969,-5.125,-12.875,0.040,-0.090,-0.030,-0.870,2.170,9.520,0.404,0.087,-0.084,-0.907
631,45.121,-0.840,2.100,9.480,-79.438,-37.844,-58.656,-0.156,-0.093,-0.312,132.062,-5.125,-12.843,0.025,-0.065,-0.050,-0.870,2.170,9.520,0.403,0.087,-0.084,-0.907
632,45.192,-0.835,2.095,9.475,-79.438,-37.594,-58.656,0.000,-0.032,-0.469,132.094,-5.125,-12.812,0.020,-0.075,-0.030,-0.875,2.170,9.520,0.403,0.087,-0.084,-0.907
633,45.263,-0.845,2.085,9.515,-78.688,-37.594,-59.469,-0.281,-0.063,-0.312,132.125,-5.125,-12.812,0.015,-0.110,-0.015,-0.880,2.170,9.520,0.403,0.087,-0.084,-0.907
633,45.263,-0.845,2.085,9.515,-78.688,-37.594,-59.469,-0.281,-0.063,-0.312,132.125,-5.125,-12.812,0.015,-0.110,-0.015,-0.880,2.170,9.520,0.403,0.087,-0.084,-0.907
634,45.333,-0.860,2.115,9.480,-78.688,-37.594,-59.219,-0.375,-0.125,-0.500,132.125,-5.125,-12.812,0.035,-0.075,-0.030,-0.880,2.170,9.520,0.403,0.087,-0.084,-0.907
635,45.404,-0.840,2.110,9.500,-78.875,-37.188,-58.562,-0.344,-0.062,-0.719,132.188,-5.125,-12.812,0.025,-0.030,-0.210,-0.880,2.165,9.520,0.402,0.087,-0.084,-0.908
636,45.473,-0.845,2.125,9.475,-79.031,-37.344,-58.438,-0.157,-0.125,-0.594,132.281,-5.125,-12.812,0.015,-0.085,-0.045,-0.880,2.160,9.520,0.401,0.087,-0.083,-0.908
637,45.543,-0.835,2.135,9.505,-78.938,-37.438,-57.688,-0.219,-0.125,-0.500,132.312,-5.156,-12.812,0.025,-0.065,-0.035,-0.880,2.160,9.520,0.401,0.087,-0.083,-0.908
638,45.614,-0.845,2.115,9.465,-79.094,-37.375,-57.282,0.312,-0.218,-1.188,132.375,-5.188,-12.812,0.010,-0.035,-0.155,-0.885,2.160,9.520,0.401,0.087,-0.084,-0.909
639,45.682,-0.865,2.090,9.480,-79.281,-37.375,-57.719,0.156,-0.157,-1.093,132.469,-5.188,-12.812,0.025,-0.070,-0.035,-0.890,2.160,9.520,0.400,0.087,-0.084,-0.909
640,45.753,-0.860,2.100,9.440,-78.875,-37.718,-57.375,0.125,-0.032,-0.500,132.500,-5.188,-12.812,0.025,-0.065,-0.075,-0.890,2.165,9.520,0.400,0.087,-0.084,-0.909
640,45.753,-0.860,2.100,9.440,-78.875,-37.718,-57.375,0.125,-0.032,-0.500,132.500,-5.188,-12.812,0.025,-0.065,-0.075,-0.890,2.165,9.520,0.400,0.087,-0.084,-0.909
641,45.821,-0.845,2.115,9.490,-78.688,-38.062,-57.344,0.250,-0.157,-0.875,132.531,-5.188,-12.812,0.040,-0.055,-0.025,-0.890,2.170,9.520,0.400,0.087,-0.084,-0.909
642,45.892,-0.835,2.120,9.485,-78.875,-38.281,-58.532,0.032,-0.219,-0.812,132.594,-5.219,-12.812,0.050,-0.045,-0.030,-0.890,2.170,9.520,0.399,0.087,-0.084,-0.909
643,45.963,-0.840,2.120,9.490,-78.875,-38.125,-58.375,0.032,-0.094,-0.344,132.625,-5.250,-12.812,0.045,-0.045,-0.025,-0.890,2.170,9.520,0.398,0.087,-0.084,-0.909
644,46.033,-0.815,2.135,9.635,-78.688,-38.125,-57.938,-0.125,-0.032,-0.344,132.625,-5.250,-12.812,0.045,-0.030,0.030,-0.890,2.170,9.520,0.398,0.087,-0.084,-0.909
